Age,Income,Family,ZIP Code,Education,CCAvg,Experience,Personal Loan,Mortgage,Securities Account,CD Account,Online,CreditCard
52,54,2,90049,2,1/50,26,No,0,No,No,No,Yes
52,28,1,95405,3,0/30,26,No,0,No,No,Yes,No
50,25,4,91320,3,0/40,20,No,0,No,No,Yes,No
41,51,2,94402,3,0/60,17,No,0,No,No,No,Yes
43,125,3,92122,1,2/40,19,Yes,0,No,No,Yes,No
40,125,2,95125,1,2/20,16,No,0,No,No,Yes,No
35,79,4,94720,3,2/10,10,No,182,No,No,Yes,No
60,31,3,95051,2,0/40,36,No,0,No,No,Yes,Yes
57,131,2,95133,1,2/70,31,No,394,No,No,No,Yes
44,70,1,92399,2,0/20,19,No,230,Yes,No,No,No
61,38,3,91129,3,0/90,36,No,82,No,No,Yes,Yes
33,83,1,95211,1,2/50,7,No,0,Yes,Yes,Yes,Yes
45,59,1,95008,1,2/40,20,No,0,Yes,Yes,Yes,No
45,121,1,94066,1,4/70,21,No,0,No,No,No,No
64,42,2,95929,3,0/70,38,No,137,No,No,Yes,No
50,32,4,94701,1,1/80,24,No,109,No,No,Yes,No
28,29,4,91105,1,0/80,3,No,135,No,No,Yes,No
37,40,2,90065,2,1/10,12,No,0,Yes,No,No,Yes
62,25,3,90740,3,0/30,36,No,0,No,No,Yes,Yes
29,21,4,90717,2,0/40,5,No,89,No,No,No,Yes
49,79,3,95819,2,0/70,23,No,151,No,No,Yes,No
46,52,2,95814,3,2/10,22,No,221,No,No,No,No
60,61,4,95521,2,1/70,34,No,229,No,No,No,No
55,25,2,94720,1,0/20,31,No,0,No,No,No,No
33,155,1,92717,3,7/40,8,Yes,0,No,No,No,No
53,25,2,92008,1,0/40,29,No,0,No,No,Yes,No
50,80,4,95616,1,4/90,24,No,0,No,No,Yes,No
28,55,4,92647,2,1/70,3,No,0,No,No,Yes,Yes
42,23,2,95053,3,0/00,17,No,0,No,No,No,No
33,60,1,90630,1,1/20,9,No,0,No,No,Yes,Yes
40,54,2,96003,1,0/70,14,No,0,No,No,No,No
31,44,4,94720,1,0/80,6,No,0,No,No,No,No
41,33,4,94309,2,0/00,16,No,0,No,No,Yes,No
52,45,2,94720,2,2/00,27,No,121,No,No,No,Yes
65,55,4,94526,3,1/67,35,No,89,No,No,Yes,Yes
48,134,1,94105,1,5/00,24,No,0,No,No,No,Yes
45,44,3,94596,2,0/60,21,No,0,No,No,Yes,No
64,22,2,92697,3,0/20,38,No,0,Yes,No,No,No
41,74,3,92691,2,2/33,14,No,0,No,No,Yes,No
43,128,4,92093,1,5/30,18,Yes,84,No,No,No,No
60,62,4,94061,1,2/20,36,No,0,No,No,No,No
62,9,1,91320,1,0/10,37,No,94,No,No,No,No
46,9,2,95023,3,0/70,21,No,0,No,No,Yes,No
36,15,2,94720,2,0/30,11,No,119,No,No,No,No
31,28,4,92037,1,0/80,5,No,0,No,No,No,No
43,83,3,93109,3,0/50,18,No,0,No,No,No,Yes
46,73,1,91360,3,0/80,22,No,117,No,No,No,No
50,42,4,94080,2,1/10,26,No,151,No,No,Yes,No
52,34,2,93117,2,0/70,27,No,114,No,No,Yes,Yes
27,32,3,94710,2,1/00,3,No,0,No,No,No,No
34,68,1,94720,1,2/80,9,No,0,No,No,Yes,No
49,82,1,95051,1,2/90,24,No,267,No,No,Yes,No
52,19,2,90650,2,0/70,26,No,0,No,No,No,Yes
37,60,2,95825,1,2/80,11,No,181,No,No,No,Yes
53,192,1,94720,1,1/70,27,No,601,No,No,Yes,No
54,119,3,91355,1,2/00,29,Yes,0,Yes,Yes,No,No
29,190,2,94080,1,4/50,3,No,0,No,No,Yes,No
35,34,1,93117,2,1/50,11,No,0,No,No,No,No
32,44,4,94608,1,0/20,6,No,0,Yes,Yes,Yes,Yes
38,23,4,91116,3,0/20,13,No,0,No,No,Yes,No
44,171,4,91330,1,0/70,20,Yes,567,No,Yes,Yes,Yes
44,43,1,92124,3,0/30,20,No,0,Yes,No,No,Yes
48,139,1,94309,1,0/00,22,No,0,No,Yes,Yes,Yes
46,118,1,93009,1,5/70,20,No,0,No,Yes,Yes,Yes
35,113,3,94596,3,0/80,9,Yes,0,No,No,Yes,No
56,98,3,91355,3,3/90,32,Yes,0,No,No,No,No
49,70,1,90024,1,2/90,24,No,0,No,No,No,Yes
57,42,2,92831,3,2/10,32,No,0,No,No,Yes,No
35,143,1,91365,1,8/60,10,No,0,No,No,Yes,Yes
44,185,3,94086,1,2/70,20,Yes,0,No,No,Yes,No
38,28,4,95821,2,0/40,14,No,100,No,No,Yes,No
57,45,3,94080,1,1/50,33,No,181,Yes,Yes,Yes,Yes
35,78,1,92121,2,2/60,10,No,0,No,No,No,No
29,121,2,92806,1,1/30,3,No,0,No,No,No,No
58,59,1,94542,1,1/60,32,No,0,No,No,Yes,No
40,64,4,92661,1,2/67,16,No,0,Yes,No,Yes,No
51,15,2,92373,1,0/00,26,No,114,No,No,Yes,No
61,10,1,90740,1,0/10,36,No,0,No,No,No,No
46,61,2,90036,3,0/40,20,No,0,No,No,No,No
55,50,4,93010,1,1/50,31,No,0,No,No,Yes,No
35,79,4,95045,3,2/10,10,No,0,Yes,No,Yes,No
60,35,1,90025,1,0/20,34,No,0,No,No,Yes,No
28,11,4,94534,3,0/50,3,No,0,No,No,No,No
43,128,1,95054,1,4/70,19,No,0,No,No,Yes,No
61,55,3,90033,3,0/90,36,No,0,No,No,Yes,Yes
48,79,3,95747,2,0/70,22,No,0,No,No,Yes,No
65,18,2,94923,1,0/40,39,No,0,Yes,Yes,Yes,Yes
45,91,2,92373,2,1/70,19,No,0,Yes,No,Yes,No
36,9,4,94604,3,0/20,11,No,0,No,No,No,Yes
45,62,2,95818,3,2/20,20,No,0,No,No,Yes,No
60,59,1,94110,1,1/60,34,No,231,No,No,Yes,No
47,25,1,90404,1,0/10,22,No,148,No,No,Yes,No
32,54,4,96008,1,1/30,7,No,0,Yes,No,Yes,No
48,112,1,93014,2,5/10,23,Yes,86,Yes,Yes,Yes,No
33,125,1,91320,1,0/00,8,No,0,No,No,Yes,Yes
49,194,4,94022,2,8/30,23,Yes,0,No,No,No,Yes
56,161,1,94720,3,5/80,32,Yes,0,Yes,No,No,No
59,35,1,91105,1,0/20,33,No,171,No,No,No,No
56,113,2,92704,1,2/70,30,No,352,No,No,No,Yes
30,25,2,92123,2,0/30,4,No,0,No,No,No,No
59,45,3,95630,3,2/00,29,No,0,No,No,Yes,No
38,119,2,94571,1,7/80,13,No,221,No,No,No,No
47,30,4,94118,2,0/40,22,No,115,No,No,Yes,Yes
54,79,4,91330,2,3/80,29,No,0,Yes,No,Yes,No
34,178,1,94303,3,0/80,9,Yes,0,No,No,No,No
41,23,2,94143,2,0/30,16,No,118,No,No,No,No
47,171,2,94546,1,1/40,23,No,284,No,No,Yes,Yes
44,74,4,90041,3,1/90,19,No,0,No,No,No,No
43,103,3,90089,1,1/00,18,No,180,No,No,Yes,Yes
31,99,1,94720,1,4/00,7,No,0,No,No,Yes,No
28,43,4,95616,3,1/30,2,No,0,No,No,Yes,Yes
55,23,4,93106,3,0/40,25,No,88,No,No,No,No
42,91,1,94583,2,0/10,17,No,199,No,No,Yes,Yes
53,93,1,95051,2,2/70,29,No,256,No,No,Yes,No
30,154,1,90230,1,6/00,6,No,0,No,No,No,No
65,21,3,92717,3,0/10,40,No,0,No,No,No,Yes
43,65,2,93065,3,2/20,18,No,0,No,No,Yes,No
56,15,1,90089,2,0/10,32,No,0,No,No,Yes,No
35,30,3,95032,1,1/30,10,No,0,Yes,Yes,Yes,Yes
50,42,1,90630,2,1/60,26,No,0,No,No,Yes,No
36,20,4,90033,1,0/30,10,No,97,No,No,Yes,No
34,60,4,94015,2,2/20,8,No,0,No,No,No,Yes
32,54,4,94596,3,1/80,6,No,167,No,No,No,No
51,60,4,90401,1,2/60,25,No,97,No,No,Yes,No
52,41,3,95403,2,1/00,25,No,0,No,No,Yes,No
65,30,3,94304,2,0/70,39,No,0,No,No,Yes,Yes
51,21,2,95014,2,1/00,24,No,0,No,No,Yes,No
37,105,1,94066,2,0/80,13,No,0,No,No,No,Yes
35,65,3,90747,1,2/80,11,No,240,No,No,Yes,No
67,20,2,91741,1,0/40,41,No,80,No,No,No,No
30,179,3,91103,1,4/90,6,Yes,142,No,No,Yes,No
62,161,1,90274,1,2/90,38,No,0,Yes,Yes,Yes,Yes
42,82,1,95616,3,3/70,17,No,0,No,No,Yes,No
48,43,1,94588,2,1/20,22,No,112,No,No,Yes,No
61,61,2,92103,1,2/80,36,No,0,No,No,No,No
36,90,4,91342,3,1/80,6,No,0,Yes,No,No,No
48,90,1,94523,2,2/60,24,No,334,No,No,Yes,No
65,21,2,94553,1,0/40,39,No,0,No,No,No,No
25,118,1,92833,1,5/40,1,No,0,No,No,Yes,Yes
55,44,2,94025,2,2/00,30,No,0,No,No,Yes,No
63,110,1,95032,3,4/10,37,Yes,0,No,No,No,No
31,99,4,94065,2,1/80,5,No,268,No,No,No,No
43,98,3,94402,1,1/10,17,No,0,No,No,No,No
28,69,3,94538,2,0/70,4,No,80,No,No,Yes,No
37,82,3,95819,2,0/90,11,No,218,No,No,Yes,Yes
27,112,3,90066,1,2/50,3,No,389,Yes,No,Yes,No
62,123,1,90210,1,2/90,38,No,0,No,No,No,No
51,78,1,90037,2,2/67,24,No,0,No,No,Yes,No
56,59,3,95833,1,0/80,30,No,159,Yes,No,Yes,No
56,78,3,90401,2,1/70,30,No,0,No,No,No,No
44,49,4,94720,3,1/90,19,No,89,No,No,Yes,No
46,82,3,91365,2,2/67,19,No,0,No,No,No,No
56,125,3,91330,1,0/60,32,Yes,342,No,Yes,Yes,Yes
56,185,1,91711,1,2/90,30,No,0,No,No,No,No
57,163,1,94132,1,7/40,33,No,0,No,No,Yes,No
31,19,4,96001,3,1/10,6,No,104,No,Yes,Yes,Yes
65,115,4,94105,2,1/70,41,No,0,No,No,No,No
31,81,2,95006,2,2/00,7,No,0,No,Yes,Yes,Yes
36,93,1,94305,3,2/80,10,No,0,No,No,Yes,No
56,111,4,93106,1,0/30,30,Yes,372,Yes,Yes,Yes,No
52,184,1,90630,1,8/10,27,No,0,No,No,No,No
42,50,4,95126,2,2/20,18,No,0,No,No,No,No
55,55,3,94110,1,1/70,30,No,0,No,No,No,Yes
49,13,1,94608,3,0/40,24,No,101,Yes,No,No,No
51,29,4,94303,1,0/10,25,No,0,No,No,Yes,Yes
26,72,4,95003,1,2/60,2,No,0,No,No,Yes,No
32,83,1,94304,2,2/60,7,No,0,Yes,No,No,Yes
54,98,1,93065,3,0/10,29,No,0,No,No,No,No
50,43,4,95630,1,0/10,24,No,0,No,No,Yes,No
59,34,1,94115,1,0/20,33,No,0,No,No,Yes,No
61,10,4,91365,2,0/40,36,No,0,No,No,Yes,No
43,201,2,94305,1,6/67,19,No,0,Yes,No,Yes,No
39,85,3,94005,3,1/20,14,No,107,No,No,Yes,Yes
56,50,3,90095,3,1/40,26,No,0,No,No,No,No
38,91,2,95060,1,0/00,14,No,0,No,No,Yes,No
42,98,2,92866,1,0/40,17,No,275,No,No,Yes,No
42,115,1,93711,1,0/30,18,No,0,No,No,No,No
50,22,4,92037,2,0/50,26,No,112,No,No,Yes,No
56,101,3,90048,2,1/70,30,No,0,No,No,No,Yes
43,83,2,95616,3,3/80,18,No,112,No,No,No,No
60,52,3,94709,2,0/50,35,No,0,No,No,No,No
42,191,3,94304,2,4/80,16,Yes,0,Yes,Yes,Yes,No
57,134,4,92110,1,0/90,33,Yes,198,No,No,Yes,No
48,54,1,95616,2,1/60,24,No,186,No,No,Yes,No
37,69,3,91911,1,2/10,11,No,0,Yes,No,No,No
57,64,3,95138,3,1/60,32,No,0,No,No,Yes,No
62,53,4,96001,3,1/67,32,No,142,No,No,No,No
39,118,2,93555,3,6/00,9,Yes,246,No,Yes,Yes,Yes
38,19,2,92069,2,1/40,13,No,120,No,No,No,Yes
54,31,2,92130,3,0/40,28,No,0,No,No,No,No
45,63,1,95621,3,0/80,21,No,245,No,No,Yes,Yes
39,25,1,93023,3,1/40,15,No,0,No,No,No,No
45,22,1,90639,1,0/20,19,No,0,No,No,Yes,No
62,78,1,92009,3,1/80,38,No,0,No,No,No,No
43,81,1,90245,1,0/30,19,No,218,No,No,Yes,No
30,41,1,90095,2,2/40,6,No,0,No,No,Yes,No
35,62,3,93106,1,2/30,10,No,0,No,No,No,No
58,35,1,94122,3,1/20,34,No,0,No,No,Yes,No
44,30,1,94501,3,0/60,19,No,0,No,No,Yes,No
56,51,3,94080,2,1/00,29,No,0,No,No,Yes,No
28,140,2,92122,1,2/00,2,No,0,No,No,Yes,No
64,73,3,90073,1,2/40,39,No,185,No,No,No,No
63,40,4,91311,2,1/20,39,No,0,No,No,Yes,No
44,69,1,95814,3,0/80,20,No,0,No,No,Yes,Yes
34,191,1,94086,3,4/80,9,Yes,0,No,Yes,Yes,Yes
50,82,3,90291,2,3/00,24,No,0,No,No,Yes,No
51,181,1,95051,3,3/30,25,Yes,589,Yes,Yes,Yes,No
30,38,1,90245,3,1/90,4,No,0,No,No,Yes,No
55,23,2,94122,1,0/20,31,No,0,No,No,Yes,No
57,55,1,92630,3,1/80,33,No,0,No,No,Yes,No
43,58,2,95307,1,3/20,19,No,0,No,No,Yes,No
61,29,2,90210,2,0/50,36,No,0,No,No,Yes,No
49,39,4,95521,1,2/60,23,No,0,No,No,No,No
52,39,3,90095,2,1/90,28,No,83,No,Yes,Yes,Yes
57,30,3,93106,1,1/50,33,No,151,Yes,No,Yes,No
53,58,4,94720,3,2/00,23,No,0,No,No,Yes,Yes
52,62,1,94111,3,1/80,28,No,231,No,No,Yes,No
39,62,4,93955,1,2/40,15,No,86,No,No,No,No
58,19,1,90504,3,1/20,34,No,0,No,No,No,No
36,38,1,94109,2,1/50,12,No,0,No,No,No,No
45,84,4,94550,3,2/00,21,No,0,No,No,Yes,Yes
30,78,1,92037,2,2/60,5,No,0,No,No,Yes,No
49,22,4,90058,1,0/20,25,No,83,No,No,Yes,No
44,81,4,90245,3,2/00,20,No,277,No,No,Yes,No
43,32,3,90401,2,0/50,17,No,0,No,No,Yes,No
42,89,4,94539,1,0/80,18,No,184,No,No,No,No
29,121,2,90028,1,3/30,4,No,0,No,No,Yes,No
28,42,1,95762,1,1/50,2,No,0,No,No,Yes,Yes
50,130,1,95833,1,1/00,24,No,0,No,No,No,No
44,30,4,95616,2,0/00,19,No,0,No,No,Yes,No
52,114,1,94304,1,4/90,26,No,0,No,No,No,No
28,155,1,90019,1,6/33,4,No,0,No,No,No,No
62,50,2,94539,1,1/10,38,No,0,No,No,No,Yes
34,34,1,95060,2,1/50,10,No,111,No,No,No,Yes
45,94,3,90095,3,0/50,20,No,0,No,No,Yes,No
52,114,2,91330,2,2/40,26,No,0,No,No,No,No
43,89,3,94303,3,0/50,18,No,108,No,No,No,Yes
54,49,1,91801,3,1/40,24,No,0,No,No,Yes,No
64,115,1,94105,1,2/00,38,No,0,No,No,Yes,Yes
27,148,1,92780,1,1/50,3,No,397,No,No,Yes,Yes
42,72,4,95616,2,1/10,17,No,203,No,No,No,Yes
28,114,4,94606,3,2/10,2,No,0,No,No,Yes,No
47,11,2,92192,1,0/00,22,No,78,No,No,No,No
39,63,4,90095,3,0/20,13,No,242,No,No,No,No
29,113,2,94132,1,0/20,3,No,0,No,No,Yes,Yes
39,80,2,95616,1,1/80,13,No,0,No,No,Yes,No
41,54,3,94303,3,0/50,15,No,0,No,No,Yes,Yes
37,32,2,94612,3,1/40,11,No,0,Yes,No,Yes,No
41,11,1,91330,1,1/00,17,No,0,No,No,No,No
45,141,1,94706,1,2/40,19,No,0,No,No,Yes,No
52,84,3,91768,2,3/00,26,No,0,No,No,Yes,No
58,18,3,94701,2,0/10,33,No,110,No,No,Yes,No
31,20,2,94720,1,0/30,5,No,0,No,No,No,No
26,55,4,92630,2,1/70,1,No,175,No,No,Yes,No
31,31,4,94920,2,0/40,7,No,79,No,No,No,No
42,114,2,90065,1,0/40,17,No,0,No,No,No,No
56,52,3,94118,2,2/00,31,No,0,Yes,Yes,Yes,Yes
52,18,1,91301,1,0/30,28,No,120,No,No,Yes,No
59,55,1,90274,3,1/80,35,No,0,Yes,No,No,No
32,29,1,92807,3,0/20,8,No,76,No,No,Yes,Yes
46,30,3,90747,1,0/50,22,No,0,No,No,No,No
52,38,2,94302,1,0/80,28,No,0,No,No,No,Yes
30,122,2,94545,1,3/10,5,No,0,No,No,No,No
32,183,1,94080,1,6/00,8,No,0,No,No,No,No
35,41,1,94720,2,2/40,11,No,0,No,No,No,No
49,38,1,94305,3,1/40,24,No,0,No,No,No,No
54,61,1,92093,3,1/80,30,No,0,No,No,Yes,No
56,103,3,94111,3,4/00,32,Yes,0,No,No,No,No
48,80,2,93940,2,2/40,22,No,0,No,No,Yes,No
28,22,1,95670,2,0/10,2,No,0,No,No,Yes,No
44,128,2,94928,2,3/25,17,Yes,0,No,No,No,Yes
30,142,3,92126,1,4/20,4,Yes,359,No,No,No,No
44,124,1,90277,1,4/70,20,No,0,No,No,Yes,Yes
30,44,1,92704,3,1/90,4,No,143,No,No,No,No
47,170,2,90254,2,6/50,23,Yes,0,No,Yes,Yes,Yes
64,75,4,94720,2,0/10,39,No,0,No,Yes,Yes,Yes
48,78,3,94010,2,2/00,21,No,0,No,No,Yes,Yes
63,31,1,92037,3,1/10,38,No,125,No,No,Yes,No
61,41,2,96001,1,1/50,36,No,0,No,No,No,No
46,39,4,92507,2,0/00,21,No,0,No,No,Yes,No
57,51,1,93943,1,1/40,31,No,0,No,No,Yes,Yes
40,52,3,92691,3,0/80,15,No,113,No,No,Yes,No
49,169,3,95054,3,5/67,19,Yes,167,No,Yes,No,Yes
30,141,1,95747,1,0/80,5,No,0,No,No,Yes,No
41,93,4,92835,1,0/80,17,No,218,No,No,No,No
42,14,3,92064,2,1/00,15,No,0,Yes,No,No,No
63,160,2,90089,1,2/10,39,No,0,No,No,Yes,Yes
43,44,1,94611,1,0/20,17,No,0,Yes,Yes,Yes,No
59,33,3,94303,1,0/20,34,No,0,Yes,No,No,No
46,103,4,91380,3,4/80,20,Yes,0,No,No,Yes,No
33,71,4,93561,3,1/80,3,No,236,No,No,No,No
55,55,1,94720,1,0/20,29,No,151,No,No,Yes,No
36,113,4,94305,1,0/20,12,Yes,0,No,No,No,No
47,79,3,94720,2,2/00,20,No,185,Yes,No,No,No
59,80,2,93907,2,0/70,33,No,0,No,No,Yes,No
38,179,2,94596,1,0/00,12,No,380,No,No,No,No
42,9,2,91710,3,0/00,17,No,0,No,No,No,No
30,61,4,92152,2,2/00,3,No,0,No,No,Yes,No
63,111,2,95814,1,3/90,38,No,207,Yes,Yes,Yes,Yes
60,80,3,94608,1,0/50,35,No,0,No,No,Yes,No
62,32,3,90266,1,0/20,37,No,0,Yes,No,No,Yes
49,83,1,92126,1,0/30,23,No,0,No,No,Yes,Yes
59,91,4,92821,2,1/90,33,No,329,No,No,No,No
36,29,4,93065,1,1/00,10,No,0,No,No,Yes,Yes
46,19,3,94305,2,0/67,19,No,0,No,No,Yes,No
35,52,2,95616,2,1/00,8,No,0,No,No,No,Yes
50,150,1,94551,1,7/30,24,No,0,No,No,Yes,Yes
51,32,2,91605,3,0/40,25,No,0,No,No,Yes,No
41,91,3,94720,3,0/50,16,No,0,No,No,No,No
45,180,3,95403,2,8/50,20,Yes,535,No,No,No,No
41,121,1,94102,1,0/30,17,No,0,No,No,Yes,No
57,25,2,90049,3,0/20,32,No,0,No,No,Yes,Yes
51,102,1,92677,1,0/30,25,No,0,No,No,Yes,No
52,44,4,95051,2,0/90,28,No,107,No,No,Yes,No
43,161,3,95134,2,8/00,16,Yes,0,No,Yes,Yes,Yes
63,134,3,90640,2,4/00,38,Yes,0,No,No,No,Yes
28,43,1,94803,2,1/80,4,No,0,No,No,Yes,Yes
43,94,4,92717,2,1/10,18,No,0,No,No,Yes,No
41,29,2,94024,3,0/80,15,No,98,No,No,No,No
34,38,4,90018,1,0/20,8,No,0,No,No,No,No
28,120,1,94080,1,0/80,3,No,170,No,No,No,No
58,85,2,92110,1,2/00,32,No,161,Yes,Yes,Yes,Yes
39,89,2,92126,1,1/90,15,No,0,No,No,No,No
49,25,1,90274,3,1/40,23,No,0,No,No,Yes,No
33,20,3,92691,1,1/30,8,No,83,No,No,No,Yes
37,125,2,91754,1,3/90,12,No,0,No,No,Yes,Yes
33,18,1,92093,3,0/60,7,No,0,No,No,No,No
28,173,2,92121,1,6/70,3,No,222,No,No,Yes,No
54,34,4,92093,3,0/10,29,No,0,No,No,Yes,Yes
63,159,4,93950,2,4/90,38,Yes,111,No,No,No,No
57,55,3,92521,1,2/50,31,No,219,No,Yes,Yes,Yes
56,32,2,94080,3,0/40,30,No,0,No,No,Yes,No
54,65,4,94545,3,1/80,29,No,0,No,No,No,Yes
29,83,3,92354,1,1/50,5,No,0,No,No,Yes,Yes
41,30,2,95814,2,1/40,16,No,0,No,No,No,Yes
58,180,1,91770,1,2/90,32,No,0,No,No,No,Yes
61,13,2,90024,3,0/30,37,No,0,No,No,Yes,No
30,35,4,90059,1,0/80,4,No,0,No,No,Yes,Yes
62,95,3,91107,1,0/50,37,No,0,No,No,No,No
52,83,1,94705,1,0/00,28,No,0,No,No,Yes,No
29,39,4,95831,1,0/20,3,No,137,No,No,Yes,Yes
46,54,1,91107,3,0/70,20,No,154,No,No,Yes,Yes
52,81,1,91942,3,1/30,27,No,293,No,No,No,Yes
40,53,4,94123,3,2/00,16,No,0,No,No,No,No
49,119,1,91030,1,7/30,23,No,398,No,No,No,No
34,160,4,94108,3,8/00,9,Yes,0,No,No,No,Yes
35,21,2,95814,2,1/00,11,No,0,No,No,No,No
26,40,1,94132,3,1/00,2,No,0,No,No,Yes,No
65,69,4,91706,2,0/10,40,No,0,No,No,Yes,No
52,45,1,95006,2,1/30,27,No,0,No,No,No,No
32,55,4,91301,2,2/00,7,No,0,No,No,Yes,No
31,38,1,94025,3,0/20,7,No,0,No,No,Yes,No
36,44,4,93907,2,1/00,9,No,101,Yes,No,Yes,No
50,45,3,94105,2,0/60,24,No,117,No,No,Yes,No
36,84,1,90291,2,0/80,12,No,0,No,No,Yes,Yes
51,188,2,94305,2,6/90,27,Yes,343,No,No,Yes,No
39,29,3,94701,3,2/00,9,No,151,Yes,No,No,No
53,95,1,94304,2,2/70,29,No,0,No,No,Yes,No
50,79,1,95023,1,2/90,25,No,307,No,No,No,Yes
31,41,1,91360,2,2/00,4,No,0,Yes,No,Yes,No
53,19,4,92673,3,0/40,23,No,84,No,No,Yes,No
48,75,4,94111,3,3/60,23,No,0,No,No,Yes,Yes
57,64,3,90024,1,2/50,31,No,208,No,No,No,Yes
47,174,4,94025,3,3/20,21,Yes,0,No,No,No,No
55,54,2,95051,3,2/30,29,No,93,No,No,No,No
37,14,3,90740,2,0/10,11,No,113,No,No,Yes,No
59,94,1,90089,1,3/80,35,No,272,No,No,No,No
53,10,2,90095,1,0/40,29,No,0,No,No,No,No
31,145,1,93940,1,0/80,6,No,84,No,No,Yes,No
35,203,1,95032,3,10/00,5,Yes,0,No,No,No,No
37,153,2,90630,1,6/50,13,No,0,No,No,Yes,Yes
40,58,4,90245,3,0/20,14,No,0,No,No,Yes,No
31,49,4,94114,3,1/80,5,No,0,No,No,Yes,Yes
62,132,1,90210,1,2/90,38,No,0,No,No,No,No
41,85,4,90291,3,0/20,17,No,229,No,No,No,No
56,85,3,94132,1,2/67,32,No,0,Yes,No,Yes,No
47,178,1,93014,3,6/50,23,Yes,0,No,No,No,No
28,104,3,94301,1,2/50,4,No,0,No,No,No,No
60,40,1,94105,1,1/60,34,No,0,No,No,Yes,No
27,103,1,93117,1,1/90,2,No,120,No,No,Yes,No
57,25,2,92064,1,1/00,33,No,0,No,No,Yes,No
62,69,2,95039,3,1/70,36,No,0,No,No,Yes,No
57,30,3,95070,1,1/40,31,No,0,No,No,No,No
44,70,3,94920,2,2/67,17,No,0,No,No,No,No
31,15,3,91380,3,0/90,7,No,0,No,No,Yes,No
31,125,2,91320,1,1/30,5,No,0,No,No,Yes,Yes
39,50,3,94923,3,0/50,13,No,0,No,No,No,No
41,44,1,93106,3,0/30,17,No,0,No,No,Yes,No
41,38,4,92182,2,2/20,17,No,180,No,No,No,Yes
55,64,3,93437,1,0/80,29,No,119,No,No,No,Yes
28,9,1,95014,2,0/10,2,No,0,No,No,Yes,No
35,44,3,92054,1,0/90,9,No,89,No,No,No,No
44,93,4,91910,1,0/80,20,No,101,No,No,Yes,No
44,83,4,92121,1,0/40,19,No,141,No,No,No,No
40,179,2,94720,1,0/00,14,No,0,No,No,No,No
65,40,1,94104,3,1/10,40,No,0,No,No,No,No
35,58,4,91754,3,0/70,10,No,232,No,No,No,No
55,74,3,94607,1,2/67,31,No,0,No,No,No,Yes
55,15,1,95747,1,0/20,31,No,0,No,No,No,No
59,11,2,94949,1,1/00,35,No,0,No,No,No,Yes
39,41,1,95035,2,2/00,15,No,176,No,No,Yes,No
50,68,1,95821,2,1/50,24,No,120,No,No,Yes,Yes
45,28,1,95039,3,0/75,15,No,0,Yes,No,No,No
50,115,1,95008,3,1/20,26,Yes,0,No,No,No,Yes
65,83,4,92354,2,0/10,40,No,247,No,No,Yes,No
36,40,2,93611,2,1/10,11,No,166,Yes,No,No,No
57,113,1,91768,3,0/10,32,No,0,No,No,Yes,No
53,89,1,92130,3,0/80,27,No,0,Yes,No,Yes,No
28,38,4,92109,1,1/60,4,No,0,No,No,No,No
55,62,4,93943,1,1/50,31,No,0,No,No,Yes,No
56,65,3,92093,1,1/70,31,No,109,No,No,No,No
33,168,3,94720,2,5/67,6,Yes,0,Yes,Yes,Yes,No
57,40,3,94720,1,1/70,32,No,0,No,No,Yes,Yes
27,30,1,93108,3,1/00,3,No,80,No,No,No,No
27,20,4,92007,1,1/00,3,No,0,No,No,No,No
54,58,2,92007,3,3/20,30,No,0,No,No,No,No
48,150,1,95039,1,7/30,22,No,193,No,No,No,No
62,54,1,91320,1,0/80,38,No,0,Yes,No,No,Yes
41,19,2,91730,2,0/30,16,No,105,No,No,No,No
62,30,3,94304,3,0/10,38,No,128,No,No,Yes,No
40,123,1,90041,1,5/20,14,No,0,No,No,Yes,No
32,45,1,94558,2,2/40,8,No,0,No,No,No,No
62,154,1,94305,1,2/90,38,No,0,No,No,Yes,No
35,93,2,90747,1,2/70,11,No,0,No,No,Yes,Yes
50,83,4,94720,1,3/10,25,Yes,0,No,No,No,Yes
61,99,1,94085,3,4/80,35,Yes,255,No,No,No,Yes
43,55,3,93933,2,2/20,17,No,0,No,No,No,No
52,38,4,94131,2,0/90,28,No,95,No,No,Yes,Yes
39,74,3,95008,2,0/90,13,No,155,No,No,Yes,No
33,69,4,92161,3,1/80,3,No,0,No,No,Yes,No
27,104,2,92007,1,2/50,3,No,184,Yes,No,Yes,No
32,25,3,93524,3,0/90,8,No,0,No,No,Yes,Yes
65,162,1,94596,1,1/30,40,No,0,No,No,Yes,No
55,64,4,93063,3,2/60,29,No,0,No,No,Yes,No
52,30,2,94305,2,0/70,27,No,0,No,No,Yes,Yes
39,52,3,95039,3,0/50,13,No,0,Yes,No,No,Yes
35,42,1,93108,3,1/50,11,No,0,No,No,Yes,No
39,79,2,92028,2,1/80,15,No,219,No,No,No,No
34,34,1,93407,1,1/70,10,No,164,No,No,No,No
30,123,2,95605,1,3/10,5,No,0,No,No,Yes,No
37,160,2,94305,1,3/30,12,No,0,No,No,No,No
41,51,3,91320,2,2/33,14,No,0,No,No,Yes,No
31,108,1,94507,1,4/00,7,No,0,No,No,Yes,No
37,158,2,93943,2,2/30,13,Yes,0,No,Yes,Yes,Yes
49,68,1,90024,2,1/50,23,No,0,No,No,No,No
